id,serial_number,script,date,numerical_date_start,numerical_date_end,cla_volume,cla_number,provenance,provenance_type,provenance_lat,provenance_lon,contents,support,name,url,tm_number,is_public,created_at,updated_at,deleted_at,image_name,image_copyright,image_source_url,facsimile_url,script_commentary,admin_notes,library_id,city,library,library_lat,library_lon,,
953,641,Anglo-Saxon Minuscule,VIII,701,800,5,588,"Written in England or, more probably, in an Anglo-Saxon centre on the Continent and in the same scriptorium which produced MS Lat. 9527 (CLA [5.584](https://elmss.nuigalway.ie/catalogue/949)), presumably Echternach: fol. 1 bears the title in the well-known fifteenth-century librarian's hand. First catalogued at the Bibliothèque Nationale as Suppl. Lat. 118 d.",,,,"Augustinus, De Trinitate (11–15).",Parchment,,,TM 66719,1,2/18/2016 16:23:08,8/22/2016 9:32:24,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9067057x,"Script is an expert, fluent Anglo-Saxon minuscule similar to that of MS Lat. 9527 (CLA [5.584](https://elmss.nuigalway.ie/catalogue/949)): a has various forms—the narrow closed a, the capital A (mostly at the beginning of a word, but not confined to it), and the open a, which predominates; ꝺ and d are used; frequent use of e with the lower bow reversed, resembling Arabic 8; s-like g; i-longa frequently at the beginning of words; m at line-ends is sometimes formed by two or three bows standing sideways; p has an open bow often ending in a tiny stroke to the right; q resembles Arabic 9; the top of t is often sinuous and extends over the next letter; numerous ligatures, with some letters subscript: a, i, o (in 'tio'), and t.",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/953,http://elmss.nuigalway.ie/catalogue/953
955,643,Anglo-Saxon Uncial,VIII,701,800,5,590,"Written either in England or by an English scribe on the Continent, perhaps at St Bertin, where the manuscript was found in the fourteenth century: the entry 'de libraria sancti Bertini' saec. XIV is found in the lower margin of fol. 1. First catalogued at the Bibliothèque Nationale as Suppl. Lat. 254.2 (see fol. 1).",,,,"Isidorus, De Ordine Creaturarum; Gregorius Magnus, Regula Pastoralis.",Parchment,,,TM 66721,1,2/18/2016 16:23:08,12/15/2016 12:46:36,,,,,http://gallica.bnf.fr/ark:/12148/btv1b10720973v,"Script is a not very expert and late type of uncial showing Continental and Anglo-Saxon influences: the bow of uncial **A** is a horizontal ellipse; uncial **A**, **L**, and **H** have fine horizontal serifs; the tail of **G** is very thin; the left bow of uncial **M** is closed; the first upright of **N** is fine, the second wedge-shaped; **T** has a small loop to the left. At the end of each treatise occurs a pious insertion by the scribe concerning his work and his hope of recompense in Heaven; two words of the note on fol. 14v are in Anglo-Saxon minuscule. Anglo-Saxon glosses saec. X, written with a stylus interlinearly, are seen on foll. 33v–42v; the interlinear transcription on the upper half of fol. 13v is by a twelfth-century hand.",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/955,http://elmss.nuigalway.ie/catalogue/955
962,649,Anglo-Saxon Minuscule,VIII,701,800,5,595,"Written in England or in a Continental centre with Anglo-Saxon connections, such as Echternach. The leaves were taken from the binding of an Echternach MS: on fol. 42 is the twelfth-century ex-libris, written vertically between columns: 'Codex sancti Willibrordi Epternacensis Ecclesie patroni'. On fol. 42v is an Echternach press-mark and a title in the well-known fifteenth-century Echternach librarian's hand. First catalogued at the Bibliothèque Nationale as Suppl. Lat. 1894.",,,,"Augustinus, In Evangelium S Iohannis (abbreviatio).",Parchment,,,TM 66726,1,2/18/2016 16:23:09,8/22/2016 9:56:53,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9072585p,"Script is an expert rapid minuscule with many ligatures: noteworthy is the form of e with the lower bow reversed found in several MSS from Echternach (Paris Lat. 9527 and 9538: see CLA [5.584](https://elmss.nuigalway.ie/catalogue/949) and [588](https://elmss.nuigalway.ie/catalogue/953)); the top of ꞇ often hovers above and extends beyond the succeeding letters; initial T resembles Z; z has a very bizarre form; ligatures of ti (with the top of t and the i written in one stroke), and tio, with subscript o, occur.","☛Formerly Paris, Bibliothèque Nationale Suppl. Lat. 1894 (foll. 42–43).",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/962,http://elmss.nuigalway.ie/catalogue/962
963,650,Anglo-Saxon Minuscule,VIII²,751,800,5,596,"Origin England, or, more probably, a Continental centre with Insular connections. Provenance unknown. First catalogued at the Bibliothèque Nationale as Suppl. Lat. 1894.",,,,"Gregorius Magnus, Moralia in Job (32, fragm.)",Parchment,,,TM 66727,1,2/18/2016 16:23:09,8/22/2016 9:55:41,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9072585p,"Script is a regular and calligraphic minuscule: d has two forms, the minuscule predominating; e is tall; the bow of q is pointed and often open at the top. A probatio pennae in the middle of the verso.
","☛Formerly Paris, Bibliothèque Nationale Suppl. Lat. 1894 (fol. 50).",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/963,http://elmss.nuigalway.ie/catalogue/963
965,652,Anglo-Saxon Minuscule,VIII–IX,701,900,5,598,"Written in England or in a Continental centre under Anglo-Saxon influence, such as Echternach. Some leaves in the miscellany came from Echternach (cf. fol. 58). For later history see [preceding item](https://elmss.nuigalway.ie/catalogue/964).",,,,"Beda, In Apocalypsim (Prolog., 2, fragm.) ",Parchment,,,TM 66729,1,2/18/2016 16:23:09,8/22/2016 10:01:24,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9066770w,"Script is a characteristic minuscule with the unmistakable et ligature and long descenders strongly reminiscent of certain charters from Mercia; many letters are often subscript, especially i, o, and t; in the ligatures de, do the stem of d serves as the first stroke of e and o.",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/965,http://elmss.nuigalway.ie/catalogue/965
974,659,Anglo-Saxon Minuscule,VIII in,701,725,5,605,"Written, it would seem, at Echternach by the scribe Laurentius. Three Echternach charters of the years 704, 710, and 711 were written by a scribe of the same name, and the name also occurs in the [Maihingen Gospels](http://elmss.nuigalway.ie/catalogue/1694), paleographically closely related to the Willibrord Calendar described in the [next item](https://elmss.nuigalway.ie/catalogue/975). The title, in the well-known fifteenth-century hand seen in many Echternach manuscripts, appears on fol. 2. First catalogued at the Bibliothèque Nationale as Suppl. Lat. 1680.",1,,,Martyrologium Hieronymianum.,Parchment,,,TM 66772,1,2/18/2016 16:23:09,1/5/2017 9:50:56,,,,,http://gallica.bnf.fr/ark:/12148/btv1b6001113z,"Script is an elegant minuscule: the narrow closed **a** is the rule; uncial **ꝺ** predominates; the bow of **p** is open and ends in a tiny thick point; **r** resembles minuscule n; **ꞅ** is more frequent than **s**; **mi** and **ti** ligatures occur at line-ends. In the upper margin of fol. 2, the scribe writes the prayer: 'Christe fave votis', and on fol. 32v he enters the longer inscription which gives us his name: 'O lector uiue lege et pro me ora. Tuorum, Domine, quorum nomina scribsi sanctorum, eorum, queso, suffragiis miserum leua Laurentium. Tuque idem lector ora.' Entries referring to Willibrord's death and translation in Anglo-Saxon minuscule saec. VIII are seen in the margin of fol. 28v. The last leaf of the quire formed by foll. 26–33 and the first leaf of the next quire, originally blank, contain copies in Anglo-Saxon minuscule saec. VIII of letters from Pope Honorius I to King Eadwin (†633) and to Honorius of Canterbury in Anglo-Saxon minuscule.","☛On the glosses, see: M. C. Ferrari et al., Die Abtei Echternach 698–1998, Luxembourg 1999, p. 127.",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/974,http://elmss.nuigalway.ie/catalogue/974
975,660,Anglo-Saxon Majuscule,VIII (ante 728),701,728,5,606a,"Written in an Anglo-Saxon centre on the Continent, probably at Echternach by the scribe of the [Maihingen Gospels](http://elmss.nuigalway.ie/catalogue/1694). The Calendar and the Martyrology were bound together before the ninth century, as is attested by the use to which the blank foll. 33 and 34 were put (see [preceding item](https://elmss.nuigalway.ie/catalogue/974)).",,,,Calendarium Willibrordi. Tabulae Paschales (684–759).,Parchment,Calendar of Willibrord.,,TM 66773,1,2/18/2016 16:23:09,10/15/2016 10:56:39,,,,,http://gallica.bnf.fr/ark:/12148/btv1b6001113z,"Script is a fine calligraphic Anglo-Saxon majuscule closely akin to that of the [Maihingen Gospels](http://elmss.nuigalway.ie/catalogue/1694): **ꝺ** and **d**, **n** and **N**, **r** and **R**, **ꞅ** and **s**. Many additions saec. VIII and IX, some in Insular minuscule, some in uncial of the East French type; others of historical importance are written in inexpert minuscule with a stylus. Willibrord’s autograph entry on fol. 39v in a cramped hand, now retraced, reads: 'In nomine domini clemens uuillibrordus anno sexcentessimo nonagessimo ab incarnatione christi uen \i/ ebat ultra mare in francea et in dei nomine anno sexcentessimo nonagessimo quinto ab incarnatione domini quamuis indignus fuit ordinatus in romae episcopus ab apostolico uiro domno sergio papa. nunc uero in dei nomine agens annum septen \gen/ tessimum uigessimum octauum ab incarnatione domini nostri iesu christi in dei nomine feliciter.' In the Paschal Table, on fol. 40v, in the margin, is a cross opposite the year 717, perhaps marking the year in which the MS was written. The entry 'aodberto hecco' appears in cursive minuscule saec. VIII on fol. 44v.","☛Gamber, CLLA 414 a. ☛In the historical glosses, see M. C. Ferrari et al., Die Abtei Echternach 698–1998, Luxembourg 1999, p. 86.",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/975,http://elmss.nuigalway.ie/catalogue/975
976,661,Anglo-Saxon Majuscule and Anglo-Saxon Minuscule,VIII (post 760),761,800,5,606b,Written at Echternach. Provenance Echternach: see CLA [5.605](https://elmss.nuigalway.ie/catalogue/974).,,,,Horologium; Orationes; Tabulae Paschales (760–797).,Parchment,,,TM 66774,1,2/18/2016 16:23:09,1/5/2017 9:51:57,,,,,http://gallica.bnf.fr/ark:/12148/btv1b6001113z,Script of fol. 42 (on which the Horologium is found) is mixed Anglo-Saxon minuscule. Foll. 42v–43 (Orationes) are in an expert and graceful pointed Anglo-Saxon minuscule: uncial **A** with a thorn-like bow occurs at the beginning of words; the bows of **d** and **q** are often angular and open at the top; descenders are pointed and go well below the line; **e** in ligature occasionally resembles Arabic 8; titles to the prayers are in small uncial of an unmistakably Northumbrian type. The Paschal Tables (fol. 43 recto and verso) are in Anglo-Saxon majuscule of a compressed type. A few words in Greek by an inexpert hand.,"☛Gamber, CLLA 414 b.",12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/976,http://elmss.nuigalway.ie/catalogue/976
1027,704,Anglo-Saxon Minuscule and Pre-Caroline Minuscule,VIII ex,776,800,5,648,"Written in North France: on fol. 2 of the main manuscript are the usual Corbie and St Germain des Prés ex-libris. It bore the number 541, then 1170, in the St Germain catalogues.",,,,"Bonifatius, Aenigmata (fragm.).",Parchment,,,TM 66816,1,2/18/2016 16:23:09,11/27/2016 16:08:36,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9066955w,"Written by three hands: the main part in Continental minuscule, the top nine lines of fol. 118v in pointed Anglo-Saxon minuscule, and the bottom four lines in a larger Anglo-Saxon minuscule; the Continental minuscule which obviously is influenced by Insular script strongly recalls the eN-type: open **a** is frequent; uncial **N** occurs; **o** often has a tiny upper stem; both branches of **y** incline to the right, an Insular feature; numerous ligatures, chiefly of **e** and **r**. Probationes pennae by a later hand. ",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/1027,http://elmss.nuigalway.ie/catalogue/1027
1031,707,Anglo-Saxon Minuscule,VIII–IX,701,900,5,651,Written probably in England. An old press-mark: D9 is on fol. 67. The miscellany was bound as it now stands at St Germain des Prés in the eighteenth century and bore the press-mark Lat. 591.3.,,,,"Gregorius Magnus, Regula Pastoralis (3.10–30).",Parchment,,,TM 66819,1,2/18/2016 16:23:09,8/22/2016 15:26:36,,,,,http://gallica.bnf.fr/ark:/12148/btv1b9066142h,"Script is a rapid Anglo-Saxon minuscule: d is more frequent than ꝺ, the latter with an upturned serif; Ᵹ is flat-topped; r resembles n; the oblique of z plunges below the line; final m often lies on its side; in final e the tongue is often 7-shaped; e in ligature is apt to be tall. Marginalia in small Insular minuscule passim. The MS seems copied column by column, as suggested by spreading or crowding at end of columns.",,12,Paris,Bibliothèque Nationale de France,48.856614,2.352222,http://elmss.nuigalway.ie/api/v1/catalogue/1031,http://elmss.nuigalway.ie/catalogue/1031
1114,774,Anglo-Saxon Majuscule and Anglo-Saxon Minuscule,VIII,701,800,6,714,Written in England. Belonged to the Abbey of St Vaast at Arras: the 1628 ex-libris 'Bibliotheca monasterii S. Vedasti Atrebatensis 1628' stands on fol. 1.,,,,"Isidorus, Liber Prooemiorum, De Ortu et Obitu Patrum.",Parchment,,,TM 66881,1,2/18/2016 16:23:10,9/12/2016 11:59:33,,,,,,"Script, by more than one hand, is partly Anglo-Saxon majuscule verging on minuscule with s frequent, partly rapid Anglo-Saxon minuscule: z has the prancing form, contiguous aꞇ have a common head-line. Two Old-English glosses on fol. 174v: stuppa (hendu), capillis (her). The text, saec. XII, on fol. 163v, originally left blank, seems to be in cipher.",,349,Arras,Bibliothèque Municipale,50.291,2.7775,http://elmss.nuigalway.ie/api/v1/catalogue/1114,http://elmss.nuigalway.ie/catalogue/1114
1142,800,Anglo-Saxon Minuscule,VIII² ,751,800,6,737,"Written by Anglo-Saxon scribes, perhaps on the Continent. Provenance St Bertin: the ex-libris, saec. XIV–XV, 'de libraria sancti Bertini' stands on fol. 1 of vol. 63.",,,,"Augustinus, Epistulae.",Parchment,,,TM 66906,1,2/18/2016 16:23:10,11/15/2016 9:39:35,,,,,,"Script is an Anglo-Saxon minuscule by several hands: **a** and **d** have two forms; **e** is often **θ**-shaped; **aꞇ** often run together; subscript **i** occurs after **c** and **n**; suprascript **u** in bus is a mere horizontal stroke. The opening 20v–21 of vol. 63 is in a different, more sedate hand reminiscent of majuscule.",,387,Boulogne-sur-Mer,Bibliothèque Municipale,50.725,1.612,http://elmss.nuigalway.ie/api/v1/catalogue/1142,http://elmss.nuigalway.ie/catalogue/1142
1143,801,Anglo-Saxon Minuscule,VIII,701,800,6,738,"Written in an English centre, probably in the South by a certain Burginda. Her name occurs in a long subscription following the colophon on fol. 62 addressed to an 'inclitus iuuenis' whose prayers are besought. Belonged to St Bertin where it bore the number 243.",,,,"Apponius, In Canticum Canticorum.",Parchment,,,TM 66907,1,2/18/2016 16:23:10,11/15/2016 9:40:41,,,,,,"Script is Anglo-Saxon minuscule, and in the main part is of a rather stately type: the characteristic letter is the flat-topped **a**; both branches of **y** curve to the right; a more rapid informal hand was used on foll. 47–49, doubtless to save space: **e** in ligature resembles an inclined figure 8 with upper half open. Some probationes pennae saec. IX on fol. 62v. Marginalia by a twelfth-century hand.",,387,Boulogne-sur-Mer,Bibliothèque Municipale,50.725,1.612,http://elmss.nuigalway.ie/api/v1/catalogue/1143,http://elmss.nuigalway.ie/catalogue/1143
